comments,star,movie_cht,movie_eng
"呃…
說一顆星，您可以不相信，但，進電影院您絕對會失望…
1.劇情過於冗長
2.打鬥畫面勾不著邊又氣勢不夠
我第一次看電影看到想睡，真打起柯睡了！
（本魯看歡樂好聲音，笑到隔壁瞪我，看LaLaLand,哭到鼻涕滴到脖子）
我是一個情緒很融入電影場景劇情的蛇蛇，但…女超人…
錢省下來多吃好多多碗小魯加燙青菜跟魯蛋。",1,神力女超人,      Wonder Woman
重啟後的DC將以往英雄獨立故事中的男、女主角情侶角色結局都改寫了，之後的正義聯盟會比較好發揮，感覺也會比動漫劇情成熟一點。但這部片子說實在每到情緒高昂處總會莫名其妙中斷，情緒很難連貫導致節奏相當混亂，很奇怪的拍攝手法，純欣賞女超人英姿與美的這些畫面處理非常到位，劇情順暢稍有些突兀，主要是節奏真的不好，不然就真的是今年最好的片子了。,4,神力女超人,      Wonder Woman
"很多地方不和邏輯，衝著評分和DC。真的是坐立難安。
蝙蝠俠和超人裡的女超人比較好。
這部太多東西和在一起，一把大劍插再禮服後面，身邊德軍沒辦法發現，我也是暈了，不要說太多，說了又劇透，不說又說懂不懂評分，自己去看吧！
最重要不要傻傻等沒有的彩蛋哦",2,神力女超人,      Wonder Woman
不管劇情怎樣，女主角就滿分了,5,神力女超人,      Wonder Woman
太好看了！尤其是特效太棒了！其中有兩處非常感動令人印象深刻！我看巨幕廳而且選前後左右幾乎中間的最佳位置！視覺與聽覺的高級享受！好想再看一遍！,5,神力女超人,      Wonder Woman
超好看的無冷場！！,5,神力女超人,      Wonder Woman
只值3分，各位別被工讀生給騙了，我看完很失望,1,神力女超人,      Wonder Woman
超好看,5,神力女超人,      Wonder Woman
"分數太高了 有點假
拉低一下",1,神力女超人,      Wonder Woman
劇情鋪陳有點隆長，若不是看4DX會有點沈悶。,3,神力女超人,      Wonder Woman
4.5顆星 謝謝。故事劇情走向從預告看不出來，劇情也不拖泥帶水，小部分bug的缺失倒也不那麼讓人出鏡，值得一看。,5,神力女超人,      Wonder Woman
評五顆星的真的有在看電影嗎? 這部真的是雷片...還黑暗宇宙的首部曲勒!?,2,神鬼傳奇,      The Mummy
不太懂到底是在演什麼??,1,神鬼傳奇,      The Mummy
還可以啦 !~劇情有點奇怪..也沒說很難看 ~也沒很好看...,3,神鬼傳奇,      The Mummy
阿湯哥年紀雖大但還是很有魅力！,5,神鬼傳奇,      The Mummy
去看啦乾 真的不錯,5,神鬼傳奇,      The Mummy
看影評以為蠻難看的 朋友說不要把它和前面幾集當成一系列的 就把它當另一部片看 其實還蠻好看的 進了電影院看 沒有讓我們失望 蠻刺激的呀劇情也蠻豐富的 沒有評價說的那麼差⋯,5,神鬼傳奇,      The Mummy
2顆星是給阿湯哥賣力演出，看完有種我到底看了什麼的感覺...很莫名其妙的劇情，還是以前的好看多了！,2,神鬼傳奇,      The Mummy
你必須把它當成是跟以前的神鬼不相關的系列，這樣就會覺得滿好看的,4,神鬼傳奇,      The Mummy
好看，劇情緊湊絕無冷場。,4,神鬼傳奇,      The Mummy
"真的很失望,這部系列電影竟然看到睡著,第一次看電影竟然希望他快點演完,編劇真差",1,神鬼傳奇,      The Mummy
"錯過可惜的精彩好片，阿湯哥讚啦,從頭到尾都非常精彩，我被嚇到好幾次。",5,神鬼傳奇,      The Mummy
其實我覺得不難看。只是以前的神鬼傳奇是經典。所以相比之下這部就弱很多。,4,神鬼傳奇,      The Mummy
"如果頭腦簡單 只 想看以前神鬼傳奇一堆怪 一堆軍隊打來打去的 不好意思請你不要看
不然又要來打一顆星
劇情其實也很簡單 
但內容性也不差
但也沒有稱上非常好看 所以四顆星",4,神鬼傳奇,      The Mummy
沒評分那樣難看，還算可以,5,神鬼傳奇,      The Mummy
沒有評分說得這麼難看，都給一星在拉低分數，看完感覺起碼有4.4BTW公主真的很美,5,神鬼傳奇,      The Mummy
全新的劇情，環球怪物英雄系列首發，拿舊片觀點看新片，會失望的，這是不一樣的哦！,4,神鬼傳奇,      The Mummy
首先，我是客觀評論，如果要跟前面的神鬼比，可能就被框框住了。就像玩命系列第二集坦白說是不好看的，但是因為不同的導演，有了後續的風格。論埃及議題，這樣的恐怖氛圍（我是還好沒感覺）其實不錯唷.....而且特效等不錯啊！不管融合眾多故事集合而成，還是神鬼等....我是都覺得不錯,4,神鬼傳奇,      The Mummy
劇情平淡，演技平淡，等二輪殺時間就可以！,1,神鬼傳奇,      The Mummy
非常好看。沒有冷場，結局也令人意想不到,5,神鬼傳奇,      The Mummy
連彩蛋這種東西也要騙人，等了很久後來問電影工作人員，才知沒有～這裡評價可信度越來越低了，真糟糕！,5,神鬼傳奇,      The Mummy
"本來以為阿湯哥拍的會是部好片, 沒想到只有空洞的劇情,男女主角不知所云的感情,跟做作又無聊的笑點...看到一半就大概知道自己被那些預告跟宣傳騙了...大爛片一部",1,神鬼傳奇,      The Mummy
真是糟塌了阿湯哥,1,神鬼傳奇,      The Mummy
想拍暗黑宇宙不是不可以，但把故事好好講完，拍成這樣，只不過讓人懷念古早味的神鬼傳奇。,4,神鬼傳奇,      The Mummy
超後悔花錢看IMAX 3D版！劇情單調又莫名，有些角色感覺都可有可無，可看性大概只有場景..,1,神鬼傳奇,      The Mummy
後面沒有彩蛋，被網評騙了XD,4,神鬼傳奇,      The Mummy
拋開過去的神鬼，以全新的神鬼來看不錯啦,5,神鬼傳奇,      The Mummy
好失望！還是第一二集最好看,1,神鬼傳奇,      The Mummy
女主角正但愛情部分沒什麼描述好可惜而且看到中間一度以為在看陰屍路XD 但還是好看啦沒有冷場~~,4,神鬼傳奇,      The Mummy
看完電影覺得踩到雷..,3,神鬼傳奇,      The Mummy
很精彩,5,神鬼傳奇,      The Mummy
覺得舒壓,5,神鬼傳奇,      The Mummy
劇情緊湊，會看得有點緊張，只是最後的10分鐘有點沒道理，不過整體而言是一部好看會令人緊張的電影,4,神鬼傳奇,      The Mummy
"不推薦,完全失去以前神鬼傳奇-埃及的意義,硬要有現代美式幽默和喪屍的梗,實在很不必要,劇情誇張也沒緊湊,感覺超失望!!!!",1,神鬼傳奇,      The Mummy
劇情一般 特效不錯 演員就不用說了,4,神鬼傳奇,      The Mummy
真的是超級大瞎片~工讀生來留五星評語!真的是有夠沒良心的~!今年看過最爛的片就這部了.比長城還爛~寧願花錢去看第三次我和我的冠軍女兒.要不然再看一次神力女超人也比這個強百倍~!,1,神鬼傳奇,      The Mummy
"若是不跟舊的版本比
個人覺得蠻好看的
沒有冷場
只是笑點並不怎麼好笑",5,神鬼傳奇,      The Mummy
看預告原本以為是類似古埃及神話的故事！但是......從墜機後回去找安瑪的屍身就開始毀了！一堆假鬼（活屍）跑來跑去！吃來吃去！然後到底什麼時候珍妮對他來說這麼重要！？愛到可以為了她犧牲自己變成魔怪！！！只能說也許是我對他期望太高了！,1,神鬼傳奇,      The Mummy
首映去看 第一次有電影讓我看到想睡覺,1,神鬼傳奇,      The Mummy
"剛去京站看10點場   可能我對埃及故事很有興趣  所以劇情大致上看起來還不錯  只是穿插出來的博士人物好像沒說明清楚他患病的原因~  但跟之前的神鬼傳奇比較起來. 故事有點走偏  像是後續要發展甚麼聯盟的感覺  凡赫辛. 狼人. 鐘樓怪人. 海德博士 大集合    某橋段有特別拍到  掉下來一本太陽神之書   相信有看過神鬼傳奇的粉絲應該知道那本書的功用.  感覺之後應該會有續集吧~  小提醒   真的沒有  ""  彩蛋 ""     所以不用待太久~",4,神鬼傳奇,      The Mummy
我的老天鵝啊！什麼爛劇情,1,神鬼傳奇,      The Mummy
劇情爛透了，後面魔王馬上就掛，爛到爆!!!!,1,神鬼傳奇,      The Mummy
"第一次評價，劇情很爛、特效也很爛
一顆星給阿湯哥、一顆星給安瑪奈特",2,神鬼傳奇,      The Mummy
看完心臟好累，嚇得不要不要的,5,神鬼傳奇,      The Mummy
感覺像在看西洋版的成龍動作片,2,神鬼傳奇,      The Mummy
難怪來台灣這麼賣力的宣傳，果然不出所料,1,神鬼傳奇,      The Mummy
"跟上一系列風格不一樣,但劇情驚悚刺激，很好看",5,神鬼傳奇,      The Mummy
難看,1,神鬼傳奇,      The Mummy
好不好看問別人不準啦每個人接受程度不一樣看電影的角度也不一樣覺得有興趣就踏進電影院吧管別人怎麼評自己看最準,4,神鬼傳奇,      The Mummy
真的沒那麼糟啦,5,神鬼傳奇,      The Mummy
我昨晚看過了，覺得蠻好看的阿，節奏很緊湊，雖然劇情很簡單，但以一個暗黑宇宙系列的開端，我覺得有蠻多玩味的細節，其實併不如評價說的那麼不勘，蠻推薦的,5,神鬼傳奇,      The Mummy
上星期看內容就是怪怪.但是普通而已．．可以等電視上映在看,3,神鬼傳奇,      The Mummy
"不是說不能看, 但是就是2~3星, 但是奇怪, 昨晚看的那一場次5, 600人的廳全部客滿.  就是埃及版的女巫獵人, 而且還更沒劇情沒故事沒刺激沒緊張沒演員沒思考沒場面 (都電腦合成) 沒音效, 那個跟阿湯哥配的女考古是金髮可是完全沒性感, 如果想因為看這片有一個美好的周末或夜晚, 就省省吧, 完全沒東西只是花錢吃爆米花然後感覺沒味道而已.  只能說阿湯哥被賤賣了.",2,神鬼傳奇,      The Mummy
很失望的一部片、這劇情很差、編劇的還有導演、你你你把我們阿湯哥拍成這樣⋯⋯⋯退錢,1,神鬼傳奇,      The Mummy
還好沒被評價蒙蔽，好看啊～看得出是一部用心的電影!,5,神鬼傳奇,      The Mummy
很好看不一樣的木乃伊呢,5,神鬼傳奇,      The Mummy
"盡管再多的負評，我仍覺得還不錯看，仔細跟著劇情走，其實沒有太多冷場，特別是古埃及有太多神秘的故事可加入，整體而言，好看!唯一美中不足的是片尾有些敷衍，如果能把結局改成下集的起點，譬如。。阿湯哥變身後，喚醒某種更神秘的力量…等，可能會更棒呦！不過用了大牌，編劇費用肯定要刪減，所以，哈哈哈！anyway,還是不錯看^^",5,神鬼傳奇,      The Mummy
結局蠻爛的！沒比前二集那樣有趣,1,神鬼傳奇,      The Mummy
超難看 看到睡著,1,神鬼傳奇,      The Mummy
不至於那麼糟吧，保持輕鬆愉快的心情來看電影，至少這樣就不會覺得不好看了。,5,神鬼傳奇,      The Mummy
七十分！可以看也可以不要看...,3,神鬼傳奇,      The Mummy
故事架構很雷很蝦，不知道阿湯哥的片也會雷,1,神鬼傳奇,      The Mummy
劇情差、笑點弱，接下來的暗黑宇宙系列怎麼辦...,1,神鬼傳奇,      The Mummy
雖然沒有想像中精采，但也沒有大家說的這麼難看，該有的大場面跟刺激還是有的，只是看完就覺得好像少了什麼，只能說敗在導演跟編劇，但還是值得去電影院看的爽片，話說安瑪奈特公主真的好美!,4,神鬼傳奇,      The Mummy
爛透了!!!,1,神鬼傳奇,      The Mummy
"老人家失眠歡迎看這部神鬼開播,醫生臉綠了",1,神鬼傳奇,      The Mummy
有時，命運比死亡更可怕，過去，不會永遠被深埋在底下...」阿湯哥主演的2017年的重啟版「神鬼傳奇」，一如過往是大成本、大製作，電影從一開始交代了由蘇菲亞‧波提拉(Sofia Boutella) 飾演的古埃及公主埃安瑪奈特(Ahmanet)，跟法老王父親之間的恩怨情仇，以及如何變身木乃伊的歷史過往後，時空推進了現代，加入了美伊戰爭的背景後，阿湯哥一上場全片節奏就整個變得氣勢磅礡，電影融合了古埃及千年詛咒、木乃伊、死神、石棺、藏寶、探險等極具娛樂性的元素，也找來了美女與演技派男星幫襯，加上十分可觀的特殊化妝、特效與爆炸動作場面，誠意十足的阿湯哥同樣上天下海，穿梭在沙漠、地底、飛機上、森林、火車隧道與水底，身手矯健不在話下，痞子遊戲人間的風格與英雄救美的戲碼都沒少，一開場一連串讓人看得熱血沸騰的打鬥場面，質感都在水平之上。只可惜前半場好戲，表現誠意十足的阿湯哥，抵不住編劇後半場的不知所云，從石棺內千年木乃伊復活後上了飛機開始，故事情節開始荒腔走板，裝神弄鬼漏洞百出，浪費了前半場營造的神鬼傳說，貧乏欠缺說服力的故事，讓角色顯得薄弱，可惜了諸如《侏羅紀世界》傑克‧強森(Jake Johnson) 與羅素‧克洛(Russell Crowe)這樣的實力派演員，是全片最讓人詬病的地方。完整影評請看http://petermurphey.pixnet.net/blog/post/222658758,4,神鬼傳奇,      The Mummy
